,account.length,voice.plan,voice.messages,intl.plan,intl.mins,intl.calls,intl.charge,day.mins,day.calls,day.charge,eve.mins,eve.calls,eve.charge,night.mins,night.calls,night.charge,customer.calls,churn
3148,62,no,0,no,8.5,4,2.3,245.3,91,41.7,122.9,130,10.45,228.4,102,10.28,4,0
3149,60,no,0,yes,11.0,2,2.97,205.9,97,35.0,277.4,117,23.58,202.0,139,9.09,0,1
3150,41,no,0,no,11.9,4,3.21,207.2,138,35.22,214.1,83,18.2,193.0,105,8.69,1,0
3151,34,yes,14,no,10.7,5,2.89,151.5,100,25.76,248.7,126,21.14,199.8,120,8.99,2,0
3152,56,no,0,no,7.1,5,1.92,221.9,112,37.72,278.2,122,23.65,288.1,85,12.96,0,1
3153,183,no,0,no,9.5,4,2.57,190.0,100,32.3,246.6,78,20.96,304.2,107,13.69,1,0
3154,94,no,0,no,10.5,4,2.84,220.8,111,37.54,156.2,67,13.28,187.9,89,8.46,2,0
3156,123,no,0,no,9.6,4,2.59,114.8,94,19.52,150.0,104,12.75,268.6,119,12.09,2,0
3157,64,no,0,no,10.4,1,2.81,113.8,97,19.35,192.3,97,16.35,214.9,89,9.67,3,0
3158,127,no,0,yes,6.2,4,1.67,143.2,60,24.34,179.5,159,15.26,171.8,122,7.73,4,1
3159,33,no,0,no,9.3,5,2.51,184.4,111,31.35,203.8,110,17.32,237.4,100,10.68,3,0
3162,148,no,0,no,10.0,5,2.7,216.2,95,36.75,185.7,105,15.78,300.0,143,13.5,2,0
3163,81,no,0,no,13.3,3,3.59,129.9,121,22.08,230.1,105,19.56,140.5,123,6.32,0,0
3164,122,yes,30,no,6.9,3,1.86,230.1,108,39.12,287.6,76,24.45,177.1,85,7.97,2,0
3165,52,no,0,no,11.0,5,2.97,204.4,97,34.75,273.2,128,23.22,179.6,118,8.08,1,0
3167,54,no,0,no,10.2,2,2.75,247.5,85,42.08,225.4,93,19.16,244.3,132,10.99,2,1
3168,152,no,0,no,9.0,2,2.43,228.1,93,38.78,136.4,106,11.59,197.3,107,8.88,1,0
3169,201,no,0,no,11.2,4,3.02,225.9,110,38.4,299.1,86,25.42,251.3,81,11.31,1,1
3170,78,no,0,no,12.0,3,3.24,103.5,115,17.6,117.9,102,10.02,201.0,94,9.05,4,1
3171,67,no,0,no,7.5,6,2.03,115.5,70,19.64,252.2,143,21.44,208.9,91,9.4,0,0
3172,100,no,0,no,9.7,6,2.62,218.8,125,37.2,148.3,102,12.61,277.8,97,12.5,1,0
3174,133,no,0,no,12.9,4,3.48,143.8,71,24.45,184.0,131,15.64,275.5,132,12.4,3,0
3176,51,yes,28,no,8.3,3,2.24,276.7,121,47.04,203.7,99,17.31,246.2,88,11.08,0,0
3177,122,no,0,no,8.1,4,2.19,141.4,128,24.04,146.4,70,12.44,123.0,75,5.54,0,0
3178,84,yes,41,no,12.8,5,3.46,153.9,102,26.16,140.7,117,11.96,217.7,101,9.8,1,0
3179,91,no,0,no,13.8,5,3.73,190.5,128,32.39,205.5,103,17.47,130.7,63,5.88,0,0
3180,110,no,0,no,9.4,4,2.54,192.6,102,32.74,178.9,118,15.21,214.6,74,9.66,1,0
3181,91,no,0,yes,12.2,4,3.29,151.8,115,25.81,103.6,116,8.81,156.3,86,7.03,1,0
3182,121,no,0,no,10.1,4,2.73,215.6,74,36.65,192.9,98,16.4,144.0,103,6.48,5,0
3183,109,no,0,no,7.8,8,2.11,180.0,100,30.6,229.0,103,19.47,139.4,105,6.27,3,0
3184,95,no,0,no,8.4,4,2.27,157.3,116,26.74,197.5,77,16.79,128.2,111,5.77,2,0
3185,72,no,0,no,6.8,3,1.84,196.5,88,33.41,158.6,129,13.48,269.3,118,12.12,0,0
3186,73,no,0,no,11.9,3,3.21,240.3,130,40.85,162.5,83,13.81,231.9,136,10.44,0,0
3187,108,no,0,no,9.4,6,2.54,193.3,126,32.86,154.7,85,13.15,174.8,98,7.87,3,0
3189,148,no,0,yes,8.2,5,2.21,218.7,111,37.18,155.6,133,13.23,277.4,62,12.48,1,0
3190,76,no,0,yes,13.2,5,3.56,246.8,110,41.96,206.3,63,17.54,208.4,123,9.38,0,1
3191,103,no,0,no,15.8,3,4.27,174.7,151,29.7,148.0,56,12.58,168.2,109,7.57,6,1
3192,87,no,0,no,9.3,2,2.51,240.0,83,40.8,134.1,106,11.4,189.1,84,8.51,0,1
3193,35,yes,37,no,5.0,3,1.35,181.2,76,30.8,177.6,98,15.1,228.0,136,10.26,2,0
3194,88,no,0,no,10.8,3,2.92,113.7,67,19.33,165.1,127,14.03,141.5,142,6.37,1,0
3195,67,yes,41,no,13.4,1,3.62,174.7,86,29.7,160.6,93,13.65,155.3,108,6.99,0,0
3196,77,yes,29,no,9.7,9,2.62,211.1,89,35.89,223.5,97,19.0,148.4,106,6.68,2,0
3197,124,no,0,no,12.2,3,3.29,169.3,108,28.78,178.6,91,15.18,242.3,82,10.9,1,0
3198,30,no,0,no,11.3,2,3.05,247.4,107,42.06,175.9,76,14.95,287.4,90,12.93,0,0
3199,53,yes,32,no,12.8,2,3.46,131.2,63,22.3,227.4,125,19.33,178.9,105,8.05,2,0
3200,152,no,0,no,11.8,5,3.19,161.4,84,27.44,163.6,88,13.91,153.2,121,6.89,1,0
3201,100,no,0,yes,9.7,4,2.62,107.2,98,18.22,86.8,122,7.38,156.2,117,7.03,1,0
3202,59,yes,32,no,8.8,5,2.38,211.9,120,36.02,202.9,136,17.25,213.5,95,9.61,1,0
3203,143,no,0,no,6.9,4,1.86,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,3,0
3204,142,yes,40,no,6.4,3,1.73,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,1,0
3205,105,no,0,no,10.5,9,2.84,232.6,96,39.54,253.4,117,21.54,154.0,101,6.93,1,0
3206,111,no,0,no,10.8,3,2.92,294.7,90,50.1,294.6,72,25.04,260.1,121,11.7,1,1
3208,93,yes,22,no,11.7,2,3.16,306.2,123,52.05,189.7,83,16.12,240.3,107,10.81,0,0
3209,79,no,0,no,10.4,5,2.81,236.8,135,40.26,186.4,87,15.84,126.9,112,5.71,2,0
3210,68,yes,24,yes,14.2,6,3.83,125.7,92,21.37,275.9,98,23.45,214.5,108,9.65,3,1
3211,93,no,0,yes,11.4,3,3.08,168.4,114,28.63,276.0,127,23.46,196.2,48,8.83,1,0
3213,144,yes,38,no,3.7,4,1.0,105.0,86,17.85,121.8,123,10.35,221.5,122,9.97,0,0
3214,93,no,0,no,12.0,7,3.24,152.1,141,25.86,215.5,107,18.32,262.4,111,11.81,1,0
3215,149,no,0,yes,8.8,9,2.38,180.9,79,30.75,194.9,83,16.57,197.8,109,8.9,3,0
3216,23,yes,31,no,9.4,6,2.54,156.6,84,26.62,161.5,96,13.73,294.6,107,13.26,1,0
3218,164,yes,30,no,13.2,8,3.56,238.8,100,40.6,230.0,121,19.55,206.3,66,9.28,1,0
3219,104,yes,18,no,13.4,9,3.62,182.1,66,30.96,213.6,65,18.16,193.0,108,8.69,2,0
3221,184,yes,12,no,10.2,5,2.75,200.3,76,34.05,253.6,105,21.56,149.3,93,6.72,0,0
3222,88,no,0,no,8.5,6,2.3,153.5,94,26.1,251.7,118,21.39,182.2,99,8.2,1,0
3223,61,yes,29,yes,11.7,6,3.16,128.2,119,21.79,171.7,83,14.59,250.9,114,11.29,3,0
3224,110,no,0,no,16.7,2,4.51,159.5,145,27.12,202.3,101,17.2,256.0,96,11.52,2,0
3225,115,no,0,no,12.3,4,3.32,226.4,101,38.49,276.8,60,23.53,213.4,82,9.6,3,1
3226,33,no,0,no,8.4,3,2.27,251.9,81,42.82,194.6,96,16.54,211.2,87,9.5,2,0
3227,100,no,0,no,7.5,4,2.03,264.5,117,44.97,194.0,111,16.49,262.7,111,11.82,2,1
3229,27,no,0,no,15.0,6,4.05,232.1,81,39.46,210.8,101,17.92,165.4,87,7.44,5,0
3230,117,no,0,no,7.8,10,2.11,201.9,86,34.32,212.3,96,18.05,176.9,98,7.96,1,0
3232,129,yes,27,no,6.6,5,1.78,196.6,89,33.42,180.6,95,15.35,245.0,83,11.03,1,0
3233,142,no,0,no,9.9,3,2.67,232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,1,0
3234,112,no,0,no,6.3,7,1.7,166.0,79,28.22,74.6,100,6.34,247.9,74,11.16,0,0
3236,97,yes,25,no,4.9,2,1.32,141.0,101,23.97,212.0,85,18.02,175.2,138,7.88,3,0
3237,121,yes,34,no,7.5,8,2.03,245.0,95,41.65,216.9,66,18.44,112.4,125,5.06,0,0
3238,142,no,0,yes,10.9,7,2.94,140.8,140,23.94,228.6,119,19.43,152.9,88,6.88,1,0
3239,121,no,0,no,8.8,3,2.38,255.1,93,43.37,266.9,97,22.69,197.7,118,8.9,3,1
3240,87,yes,33,no,10.2,7,2.75,125.0,99,21.25,235.3,81,20.0,215.3,95,9.69,2,0
3241,34,no,0,no,5.0,3,1.35,180.6,65,30.7,280.4,99,23.83,292.4,105,13.16,1,0
3242,177,no,0,yes,11.3,2,3.05,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,1,1
3243,58,yes,30,no,8.4,2,2.27,178.1,111,30.28,236.7,109,20.12,264.0,118,11.88,0,0
3244,113,no,0,yes,10.3,9,2.78,122.2,112,20.77,131.7,94,11.19,169.5,106,7.63,5,1
3245,101,no,0,no,7.2,7,1.94,231.3,87,39.32,224.7,88,19.1,214.6,69,9.66,1,0
3246,89,no,0,no,12.6,2,3.4,111.2,101,18.9,122.1,94,10.38,180.8,85,8.14,3,0
3247,77,yes,44,yes,11.9,2,3.21,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,0,1
3248,146,no,0,no,3.9,9,1.05,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,4,1
3249,93,no,0,no,11.5,3,3.11,146.3,85,24.87,216.6,95,18.41,233.0,82,10.49,0,0
3250,160,no,0,no,11.7,6,3.16,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,0,0
3251,55,no,0,no,13.5,4,3.65,132.0,103,22.44,279.6,114,23.77,180.0,74,8.1,0,0
3252,88,no,0,no,9.2,4,2.48,274.6,105,46.68,161.1,121,13.69,194.4,123,8.75,2,0
3253,63,no,0,no,11.7,3,3.16,185.3,87,31.5,225.3,87,19.15,194.3,93,8.74,0,0
3254,127,yes,24,no,9.0,4,2.43,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,1,0
3255,57,yes,30,no,14.7,5,3.97,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,1,0
3256,138,no,0,yes,11.0,4,2.97,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,2,1
3257,115,no,0,no,17.0,1,4.59,268.0,115,45.56,153.6,106,13.06,232.3,65,10.45,3,0
3258,171,no,0,no,13.3,5,3.59,137.5,110,23.38,198.1,109,16.84,292.7,131,13.17,2,0
3259,148,no,0,no,13.4,5,3.62,243.0,115,41.31,191.8,91,16.3,117.8,93,5.3,2,0
3260,127,no,0,no,15.0,2,4.05,134.9,79,22.93,221.5,114,18.83,113.8,118,5.12,1,0
3261,61,no,0,no,13.9,2,3.75,234.2,76,39.81,216.7,108,18.42,130.6,122,5.88,1,0
3262,131,no,0,no,7.3,6,1.97,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,1,0
3263,88,no,0,no,10.1,5,2.73,142.2,107,24.17,262.4,84,22.3,139.2,99,6.26,1,0
3264,130,no,0,no,6.0,1,1.62,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,2,0
3265,89,yes,24,no,5.9,2,1.59,97.8,98,16.63,207.2,67,17.61,214.5,126,9.65,0,0
3266,82,no,0,no,11.0,6,2.97,266.9,83,45.37,229.7,74,19.52,251.7,99,11.33,3,1
3267,138,yes,33,no,9.7,4,2.62,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,3,0
3268,115,no,0,no,8.8,3,2.38,200.2,92,34.03,244.9,107,20.82,190.9,96,8.59,1,0
3269,84,no,0,no,12.7,2,3.43,289.1,100,49.15,233.8,97,19.87,223.5,148,10.06,2,1
3270,117,no,0,yes,10.5,5,2.84,198.4,121,33.73,249.5,104,21.21,162.8,115,7.33,1,0
3271,60,no,0,no,12.8,6,3.46,180.3,67,30.65,208.0,68,17.68,181.2,101,8.15,2,0
3272,62,no,0,no,12.5,1,3.38,86.3,84,14.67,238.7,99,20.29,238.4,79,10.73,2,0
3273,133,no,0,no,12.9,4,3.48,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,2,1
3274,131,no,0,no,14.7,8,3.97,240.9,108,40.95,167.4,91,14.23,322.2,109,14.5,3,0
3275,65,no,0,no,8.0,5,2.16,207.7,109,35.31,217.5,117,18.49,125.6,111,5.65,1,0
3277,142,yes,22,no,8.8,2,2.38,224.4,114,38.15,146.0,106,12.41,241.4,98,10.86,1,0
3278,134,no,0,no,10.0,9,2.7,164.9,115,28.03,126.5,96,10.75,238.5,125,10.73,2,0
3279,87,no,0,no,10.6,6,2.86,238.0,97,40.46,164.5,97,13.98,282.5,132,12.71,2,0
3281,76,no,0,no,10.0,3,2.7,107.3,140,18.24,238.2,133,20.25,271.8,116,12.23,4,1
3282,100,no,0,no,5.1,8,1.38,185.0,122,31.45,182.5,92,15.51,274.9,92,12.37,1,0
3283,99,yes,31,no,7.7,4,2.08,244.1,71,41.5,203.4,58,17.29,234.0,115,10.53,3,0
3284,99,no,0,no,12.4,4,3.35,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,3,0
3285,48,yes,27,no,13.2,2,3.56,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,1,0
3286,57,no,0,no,11.8,7,3.19,158.1,117,26.88,115.2,149,9.79,182.4,92,8.21,0,0
3287,106,yes,30,no,13.1,8,3.54,220.1,105,37.42,222.2,109,18.89,158.4,96,7.13,0,0
3288,170,yes,42,no,10.9,3,2.94,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,4,1
3289,78,no,0,no,4.9,9,1.32,109.5,105,18.62,286.1,90,24.32,247.6,113,11.14,1,0
3290,39,no,0,no,13.2,5,3.56,187.2,110,31.82,114.7,116,9.75,104.7,83,4.71,1,0
3292,119,yes,22,yes,13.9,20,3.75,172.1,119,29.26,223.6,133,19.01,150.0,94,6.75,1,1
3293,114,no,0,no,11.7,4,3.16,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,1,0
3294,95,no,0,no,9.1,4,2.46,160.0,133,27.2,215.3,98,18.3,188.9,87,8.5,0,0
3295,116,no,0,no,12.3,3,3.32,51.1,106,8.69,208.6,137,17.73,198.0,92,8.91,1,0
3296,110,no,0,no,11.7,5,3.16,227.7,88,38.71,170.0,96,14.45,128.7,57,5.79,1,0
3297,74,no,0,no,9.0,2,2.43,203.8,77,34.65,205.1,111,17.43,154.9,109,6.97,1,0
3298,148,yes,33,no,11.3,3,3.05,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,1,0
3299,83,no,0,no,12.3,4,3.32,78.1,70,13.28,239.3,115,20.34,144.4,112,6.5,1,0
3300,73,no,0,no,11.0,4,2.97,187.8,95,31.93,149.2,143,12.68,201.4,113,9.06,2,0
3301,111,yes,21,no,7.1,3,1.92,127.1,94,21.61,228.3,116,19.41,166.7,108,7.5,1,0
3302,84,no,0,no,10.4,4,2.81,280.0,113,47.6,202.2,90,17.19,156.8,103,7.06,0,1
3303,75,no,0,yes,7.8,3,2.11,153.2,78,26.04,210.8,99,17.92,153.5,100,6.91,1,0
3304,114,yes,26,no,11.5,7,3.11,137.1,88,23.31,155.7,125,13.23,247.6,94,11.14,2,0
3305,71,no,0,yes,13.8,5,3.73,186.1,114,31.64,198.6,140,16.88,206.5,80,9.29,4,1
3306,58,yes,22,no,11.5,7,3.11,224.1,127,38.1,238.8,85,20.3,174.2,86,7.84,2,0
3307,106,yes,29,no,8.1,3,2.19,83.6,131,14.21,203.9,131,17.33,229.5,73,10.33,1,0
3309,45,no,0,no,13.3,6,3.59,211.3,87,35.92,165.7,97,14.08,265.9,72,11.97,1,0
3310,100,no,0,yes,12.0,4,3.24,219.4,112,37.3,225.7,102,19.18,255.3,95,11.49,4,0
3312,128,no,0,no,6.9,5,1.86,147.7,94,25.11,283.3,83,24.08,188.3,124,8.47,2,0
3313,181,no,0,no,14.2,4,3.83,229.9,130,39.08,144.4,93,12.27,262.4,110,11.81,2,0
3314,127,no,0,no,10.0,5,2.7,102.8,128,17.48,143.7,95,12.21,191.4,97,8.61,1,0
3315,89,no,0,no,9.1,4,2.46,178.7,81,30.38,233.7,74,19.86,131.9,120,5.94,1,0
3316,149,yes,18,no,6.5,4,1.76,148.5,106,25.25,114.5,106,9.73,178.3,98,8.02,0,0
3317,103,yes,29,no,12.3,9,3.32,164.1,111,27.9,219.1,96,18.62,220.3,108,9.91,0,0
3318,163,no,0,yes,7.8,8,2.11,197.2,90,33.52,188.5,113,16.02,211.1,94,9.5,1,0
3319,52,no,0,no,11.6,4,3.13,124.9,131,21.23,300.5,118,25.54,192.5,106,8.66,2,0
3320,89,no,0,no,15.9,6,4.29,115.4,99,19.62,209.9,115,17.84,280.9,112,12.64,3,0
3321,122,no,0,yes,9.7,4,2.62,140.0,101,23.8,196.4,77,16.69,120.1,133,5.4,4,1
3322,60,no,0,no,13.2,8,3.56,193.9,118,32.96,85.0,110,7.23,210.1,134,9.45,3,0
3323,62,no,0,no,11.5,2,3.11,321.1,105,54.59,265.5,122,22.57,180.5,72,8.12,4,1
3324,117,no,0,no,13.6,3,3.67,118.4,126,20.13,249.3,97,21.19,227.0,56,10.22,5,1
3325,159,no,0,no,11.6,4,3.13,169.8,114,28.87,197.7,105,16.8,193.7,82,8.72,1,0
3326,78,no,0,no,9.3,4,2.51,193.4,99,32.88,116.9,88,9.94,243.3,109,10.95,2,0
3327,96,no,0,no,14.9,7,4.02,106.6,128,18.12,284.8,87,24.21,178.9,92,8.05,1,0
3328,79,no,0,no,11.8,5,3.19,134.7,98,22.9,189.7,68,16.12,221.4,128,9.96,2,0
3329,192,yes,36,no,9.9,6,2.67,156.2,77,26.55,215.5,126,18.32,279.1,83,12.56,2,0
3330,68,no,0,no,9.6,4,2.59,231.1,57,39.29,153.4,55,13.04,191.3,123,8.61,3,0
3331,28,no,0,no,14.1,6,3.81,180.8,109,30.74,288.8,58,24.55,191.9,91,8.64,2,0
3332,184,no,0,yes,5.0,10,1.35,213.8,105,36.35,159.6,84,13.57,139.2,137,6.26,2,0
3333,74,yes,25,no,13.7,4,3.7,234.4,113,39.85,265.9,82,22.6,241.4,77,10.86,0,0
3334,101,no,0,no,10.6,3,2.86,70.9,123,12.05,211.9,73,18.01,236.0,73,10.62,3,0
3335,137,no,0,no,9.5,7,2.57,223.6,86,38.01,244.8,139,20.81,94.2,81,4.24,0,0
3336,103,yes,29,no,13.7,6,3.7,294.7,95,50.1,237.3,105,20.17,300.3,127,13.51,1,0
3337,99,no,0,no,15.7,2,4.24,216.8,123,36.86,126.4,88,10.74,220.6,82,9.93,1,0
3338,108,no,0,no,7.7,4,2.08,197.4,78,33.56,124.0,101,10.54,204.5,107,9.2,2,0
3339,117,no,0,no,6.9,5,1.86,226.5,85,38.51,141.6,68,12.04,223.0,90,10.04,1,0
3340,63,yes,32,no,12.9,3,3.48,218.9,124,37.21,214.3,125,18.22,260.3,120,11.71,1,0
3341,94,no,0,no,11.1,6,3.0,157.5,97,26.78,224.5,112,19.08,310.8,106,13.99,0,0
3344,113,yes,39,no,9.0,4,2.43,209.8,77,35.67,164.1,90,13.95,159.7,100,7.19,1,0
3345,140,no,0,no,10.5,2,2.84,93.2,109,15.84,197.6,116,16.8,219.8,94,9.89,1,0
3346,102,no,0,no,10.6,9,2.86,228.1,86,38.78,156.0,97,13.26,227.9,124,10.26,1,0
3347,108,no,0,no,7.2,6,1.94,112.6,86,19.14,114.9,101,9.77,177.8,119,8.0,3,0
3348,60,no,0,no,12.9,5,3.48,207.3,77,35.24,207.9,105,17.67,108.2,89,4.87,1,0
3349,96,no,0,no,7.4,2,2.0,208.1,93,35.38,189.2,107,16.08,279.6,90,12.58,1,0
3350,178,yes,22,no,14.3,3,3.86,112.8,66,19.18,232.6,100,19.77,194.8,119,8.77,1,0
3351,75,no,0,no,11.7,3,3.16,225.3,124,38.3,228.0,81,19.38,254.3,106,11.44,1,0
3352,106,yes,25,no,13.9,5,3.75,169.4,105,28.8,240.5,108,20.44,159.4,114,7.17,4,0
3353,158,no,0,no,7.1,9,1.92,193.3,121,32.86,208.1,97,17.69,228.1,99,10.26,1,0
3354,111,yes,35,no,14.7,5,3.97,161.2,142,27.4,159.1,104,13.52,167.9,98,7.56,1,0
3355,102,no,0,no,9.8,2,2.65,95.6,88,16.25,167.6,106,14.25,177.3,95,7.98,3,0
3356,92,yes,25,no,9.3,8,2.51,79.8,99,13.57,313.6,120,26.66,135.5,104,6.1,2,0
3357,42,yes,31,no,11.0,3,2.97,170.8,101,29.04,233.4,104,19.84,174.2,121,7.84,2,0
3358,69,no,0,no,5.2,5,1.4,229.2,111,38.96,165.3,104,14.05,235.1,80,10.58,1,0
3359,117,yes,38,no,9.2,1,2.48,259.3,94,44.08,245.6,71,20.88,269.3,125,12.12,3,0
3360,76,yes,41,no,10.1,5,2.73,212.6,110,36.14,172.7,97,14.68,186.3,78,8.38,0,0
3361,72,no,0,yes,11.1,6,3.0,101.0,110,17.17,240.0,70,20.4,333.5,105,15.01,0,0
3362,115,yes,6,yes,10.1,3,2.73,140.1,125,23.82,157.9,100,13.42,249.4,96,11.22,1,0
3363,68,no,0,no,12.3,3,3.32,150.4,106,25.57,199.0,131,16.92,109.7,103,4.94,3,0
3364,60,yes,37,yes,9.1,5,2.46,189.9,125,32.28,110.4,107,9.38,210.7,115,9.48,3,0
3365,97,no,0,no,12.6,3,3.4,100.8,74,17.14,233.8,88,19.87,208.7,79,9.39,2,0
3366,92,no,0,no,10.0,3,2.7,138.1,131,23.48,175.7,128,14.93,192.7,119,8.67,3,0
3367,178,no,0,no,10.1,7,2.73,179.7,112,30.55,276.6,91,23.51,169.7,101,7.64,3,0
3368,90,yes,30,no,11.0,1,2.97,191.3,104,32.52,257.1,109,21.85,177.7,89,8.0,1,0
3369,72,no,0,no,12.0,3,3.24,168.3,76,28.61,212.4,126,18.05,200.2,132,9.01,2,0
3370,73,no,0,no,10.7,2,2.89,137.6,113,23.39,179.7,75,15.27,172.8,71,7.78,1,1
3372,161,no,0,no,13.4,6,3.62,166.2,125,28.25,279.4,78,23.75,181.0,85,8.15,1,0
3373,125,no,0,yes,8.3,1,2.24,158.7,112,26.98,155.7,126,13.23,246.0,110,11.07,2,1
3374,194,no,0,no,13.6,4,3.67,258.3,76,43.91,306.0,88,26.01,241.8,106,10.88,1,1
3375,69,yes,40,no,12.5,6,3.38,77.0,106,13.09,161.7,94,13.74,188.6,82,8.49,1,0
3376,141,yes,33,no,11.0,4,2.97,168.4,127,28.63,185.1,106,15.73,220.0,78,9.9,2,0
3377,98,no,0,no,10.2,4,2.75,307.2,65,52.22,138.6,97,11.78,381.6,99,17.17,2,1
3378,110,no,0,no,9.5,8,2.57,175.6,91,29.85,236.5,127,20.1,194.9,114,8.77,0,0
3379,70,no,0,no,10.7,8,2.89,169.1,48,28.75,219.8,62,18.68,193.5,105,8.71,3,0
3380,72,no,0,no,4.4,3,1.19,190.7,111,32.42,241.6,103,20.54,278.1,95,12.51,1,0
3381,66,no,0,no,8.6,3,2.32,239.6,120,40.73,230.3,110,19.58,153.0,82,6.89,1,0
3382,79,no,0,no,7.4,4,2.0,121.3,112,20.62,282.8,107,24.04,123.1,83,5.54,1,0
3383,61,no,0,no,10.1,8,2.73,208.4,102,35.43,326.1,96,27.72,201.9,73,9.09,1,1
3384,97,no,0,yes,6.8,4,1.84,230.6,131,39.2,261.3,136,22.21,157.1,96,7.07,0,0
3385,63,no,0,no,11.1,8,3.0,112.5,95,19.13,211.2,67,17.95,227.5,96,10.24,0,0
3386,77,yes,36,no,11.8,4,3.19,172.2,88,29.27,161.6,112,13.74,259.7,115,11.69,2,0
3388,105,no,0,no,6.9,5,1.86,167.7,93,28.51,234.1,103,19.9,169.7,121,7.64,3,0
3389,159,no,0,no,13.4,5,3.62,180.1,103,30.62,193.4,148,16.44,251.2,109,11.3,0,0
3390,83,no,0,no,9.8,4,2.65,129.6,81,22.03,189.7,117,16.12,219.0,118,9.86,2,0
3391,93,no,0,no,13.2,4,3.56,215.5,108,36.64,230.9,70,19.63,144.1,134,6.48,0,0
3392,106,yes,22,no,9.1,6,2.46,218.6,83,37.16,244.4,70,20.77,132.4,99,5.96,1,0
3393,98,no,0,no,9.9,3,2.67,211.9,65,36.02,224.6,95,19.09,233.0,81,10.49,2,0
3394,163,no,0,no,8.0,4,2.16,82.0,95,13.94,125.2,103,10.64,171.3,107,7.71,1,0
3395,169,yes,22,no,11.4,7,3.08,149.1,103,25.35,207.2,91,17.61,265.4,92,11.94,2,0
3396,111,no,0,no,12.4,1,3.35,304.6,56,51.78,157.6,101,13.4,188.2,116,8.47,1,1
3397,163,no,0,no,10.4,8,2.81,277.7,118,47.21,115.3,91,9.8,170.3,90,7.66,0,0
3398,57,no,0,no,7.5,7,2.03,155.2,99,26.38,214.1,98,18.2,241.0,64,10.85,1,0
3399,117,no,0,no,10.6,6,2.86,198.5,75,33.75,179.8,92,15.28,234.1,119,10.53,0,0
3400,85,no,0,no,12.8,4,3.46,209.1,57,35.55,110.7,111,9.41,113.3,113,5.1,1,0
3402,190,no,0,no,7.6,3,2.05,196.1,95,33.34,228.3,88,19.41,243.6,95,10.96,3,0
3403,39,no,0,no,7.1,2,1.92,121.6,99,20.67,267.6,99,22.75,99.7,88,4.49,1,0
3405,71,no,0,no,11.3,5,3.05,212.1,114,36.06,235.9,91,20.05,207.7,135,9.35,4,0
3406,114,no,0,no,13.8,2,3.73,178.3,86,30.31,176.5,99,15.0,187.1,83,8.42,1,0
3407,135,no,0,no,7.0,6,1.89,181.8,92,30.91,159.6,63,13.57,232.4,78,10.46,0,0
3408,93,no,0,no,9.6,6,2.59,120.6,104,20.5,205.5,95,17.47,182.5,107,8.21,2,0
3409,82,no,0,no,8.8,9,2.38,172.4,112,29.31,131.7,89,11.19,182.8,78,8.23,1,0
3410,64,no,0,no,7.3,2,1.97,160.6,110,27.3,171.9,97,14.61,105.2,56,4.73,0,1
3411,76,yes,12,no,15.1,3,4.08,98.4,100,16.73,187.5,119,15.94,177.0,68,7.97,1,0
3412,112,no,0,no,7.9,3,2.13,109.0,126,18.53,212.7,106,18.08,208.3,92,9.37,1,0
3413,113,no,0,yes,11.6,5,3.13,122.4,98,20.81,223.8,116,19.02,267.5,148,12.04,3,0
3414,137,no,0,no,6.1,4,1.65,144.5,119,24.57,167.3,89,14.22,175.1,76,7.88,5,1
3415,128,no,0,no,8.7,5,2.35,102.5,87,17.43,177.2,97,15.06,226.0,119,10.17,1,0
3416,84,no,0,no,9.9,5,2.67,274.1,119,46.6,144.1,123,12.25,268.2,100,12.07,2,0
3417,140,no,0,no,13.3,5,3.59,193.1,82,32.83,260.3,107,22.13,241.3,93,10.86,2,0
3418,106,no,0,no,7.7,2,2.08,182.8,96,31.08,193.7,93,16.46,219.5,113,9.88,2,0
3420,137,no,0,no,10.5,3,2.84,75.8,107,12.89,256.9,98,21.84,204.4,118,9.2,2,0
3421,161,no,0,no,9.3,2,2.51,198.0,90,33.66,186.4,102,15.84,219.2,90,9.86,1,0
3422,120,no,0,no,9.5,4,2.57,253.2,95,43.04,210.8,86,17.92,253.9,81,11.43,5,1
3423,187,yes,25,no,11.7,6,3.16,199.9,64,33.98,134.6,110,11.44,210.4,78,9.47,3,0
3424,102,yes,25,no,11.7,2,3.16,187.5,105,31.88,272.3,88,23.15,216.4,91,9.74,2,0
